shipment_id,order_id,supplier_id,destination_warehouse_id,carrier_id,order_date,promised_delivery_date,actual_delivery_date,transit_days,promised_transit_days,on_time_flag,in_full_flag,weight_kg,quantity_units,freight_cost_usd,damage_reported_flag,delay_reason,shipment_status,transit_delay_days,otif_compliance_flag,freight_cost_per_kg,delivery_month
SHP-2026-02528,ORD-40103,SUP-014,WH-SEA-01,CAR-004,2026-04-26 10:00:00,2026-04-30,2026-04-28,2,4,1,0,2779.79,240,8606.98,1,,Delivered,-2,0,3.0963,2026-04
SHP-2026-02529,ORD-65918,SUP-046,WH-ROT-04,CAR-002,2026-02-28 12:00:00,2026-03-04,2026-03-11,11,4,0,1,365.1,18,1301.62,0,Carrier Breakdown,Delivered,7,0,3.5651,2026-03
SHP-2026-02530,ORD-14745,SUP-015,WH-TYO-08,CAR-006,2026-01-17 17:00:00,2026-01-26,2026-01-25,8,9,1,1,2225.65,133,3954.04,0,,Delivered,-1,1,1.7766,2026-01
SHP-2026-02531,ORD-47830,SUP-035,WH-CHI-02,CAR-001,2026-06-04 12:00:00,2026-06-08,2026-06-08,4,4,1,1,787.56,29,1867.31,0,,Delivered,0,1,2.371,2026-06
SHP-2026-02532,ORD-78003,SUP-018,WH-SEA-01,CAR-001,2026-04-23 10:00:00,2026-04-28,2026-04-27,4,5,1,1,3951.82,335,9813.36,0,,Delivered,-1,1,2.4833,2026-04
SHP-2026-02533,ORD-69768,SUP-033,WH-DXB-10,CAR-005,2026-03-06 14:00:00,2026-03-10,2026-03-08,2,4,1,1,1146.73,22,2292.62,0,,Delivered,-2,1,1.9993,2026-03
SHP-2026-02534,ORD-35856,SUP-049,WH-TYO-08,CAR-001,2026-01-19 13:00:00,2026-01-24,2026-01-24,5,5,1,1,2959.6,474,7207.22,0,,Delivered,0,1,2.4352,2026-01
SHP-2026-02535,ORD-16825,SUP-029,WH-ROT-04,CAR-001,2026-05-16 07:00:00,2026-05-18,2026-05-18,2,2,1,1,2018.46,398,5301.88,0,,Delivered,0,1,2.6267,2026-05
SHP-2026-02536,ORD-87583,SUP-040,WH-SEA-01,CAR-005,2026-01-07 08:00:00,2026-01-11,2026-01-10,3,4,1,1,433.28,192,903.46,0,,Delivered,-1,1,2.0852,2026-01
SHP-2026-02537,ORD-54884,SUP-018,WH-SIN-07,CAR-008,2026-02-28 09:00:00,2026-03-05,2026-03-03,3,5,1,1,1398.52,218,2766.8,0,,Delivered,-2,1,1.9784,2026-03
SHP-2026-02538,ORD-10165,SUP-015,WH-LON-06,CAR-003,2026-05-26 07:00:00,2026-06-20,2026-06-20,25,25,1,1,3692.52,194,3509.21,0,,Delivered,0,1,0.9504,2026-06
SHP-2026-02539,ORD-24636,SUP-040,WH-SEA-01,CAR-005,2026-06-27 18:00:00,2026-07-05,2026-07-04,7,8,1,1,2837.96,119,5929.84,0,,Delivered,-1,1,2.0895,2026-07
SHP-2026-02540,ORD-30286,SUP-042,WH-DXB-10,CAR-008,2026-04-27 09:00:00,2026-05-01,2026-05-01,4,4,1,1,4328.8,400,9295.34,0,,Delivered,0,1,2.1473,2026-05
SHP-2026-02541,ORD-96671,SUP-046,WH-FRA-05,CAR-008,2026-02-08 20:00:00,2026-02-13,2026-02-11,3,5,1,1,3710.94,202,7920.7,0,,Delivered,-2,1,2.1344,2026-02
SHP-2026-02542,ORD-45845,SUP-031,WH-ROT-04,CAR-003,2026-06-18 18:00:00,2026-07-12,2026-07-10,22,24,1,1,461.58,483,435.65,0,,Delivered,-2,1,0.9438,2026-07
SHP-2026-02543,ORD-72611,SUP-008,WH-DXB-10,CAR-004,2026-05-04 20:00:00,2026-05-09,2026-05-09,5,5,1,1,1965.37,296,5158.95,0,,Delivered,0,1,2.6249,2026-05
SHP-2026-02544,ORD-86997,SUP-030,WH-ROT-04,CAR-006,2026-06-05 08:00:00,2026-06-09,2026-06-09,4,4,1,1,1779.19,211,2673.32,0,,Delivered,0,1,1.5025,2026-06
SHP-2026-02545,ORD-48793,SUP-024,WH-SYD-09,CAR-004,2026-03-09 12:00:00,2026-03-13,2026-03-11,2,4,1,1,2431.26,17,6819.34,0,,Delivered,-2,1,2.8049,2026-03
SHP-2026-02546,ORD-22983,SUP-032,WH-LON-06,CAR-006,2026-01-02 19:00:00,2026-01-12,2026-01-10,8,10,1,1,1106.15,253,1822.53,0,,Delivered,-2,1,1.6476,2026-01
SHP-2026-02547,ORD-32758,SUP-026,WH-SYD-09,CAR-007,2026-05-30 08:00:00,2026-06-03,2026-06-01,2,4,1,0,3760.19,178,8642.88,1,,Delivered,-2,0,2.2985,2026-06
SHP-2026-02548,ORD-65591,SUP-001,WH-SIN-07,CAR-001,2026-01-13 16:00:00,2026-01-15,2026-01-15,2,2,1,1,3019.14,52,8321.16,0,,Delivered,0,1,2.7561,2026-01
SHP-2026-02549,ORD-28260,SUP-005,WH-CHI-02,CAR-007,2026-05-30 13:00:00,2026-06-02,2026-06-01,2,3,1,1,4357.35,330,10285.96,0,,Delivered,-1,1,2.3606,2026-06
SHP-2026-02550,ORD-91853,SUP-001,WH-CHI-02,CAR-004,2026-01-13 16:00:00,2026-01-16,2026-01-16,3,3,1,1,2412.31,202,6214.85,0,,Delivered,0,1,2.5763,2026-01
SHP-2026-02551,ORD-71106,SUP-031,WH-SEA-01,CAR-007,2026-02-02 09:00:00,2026-02-05,2026-02-10,8,3,0,1,2405.05,465,5293.73,0,Carrier Breakdown,Delivered,5,0,2.2011,2026-02
SHP-2026-02552,ORD-28311,SUP-024,WH-ROT-04,CAR-007,2026-03-23 17:00:00,2026-03-28,2026-03-31,8,5,0,1,4445.82,281,10565.15,0,Customs Hold,Delivered,3,0,2.3764,2026-03
SHP-2026-02553,ORD-39274,SUP-014,WH-SEA-01,CAR-007,2026-01-21 14:00:00,2026-01-26,2026-01-26,5,5,1,1,2189.08,332,4224.43,0,,Delivered,0,1,1.9298,2026-01
SHP-2026-02554,ORD-89886,SUP-013,WH-SEA-01,CAR-003,2026-04-16 10:00:00,2026-05-16,2026-05-23,37,30,0,1,1112.37,172,994.7,0,Documentation Error,Delivered,7,0,0.8942,2026-05
SHP-2026-02555,ORD-39899,SUP-027,WH-DXB-10,CAR-002,2026-04-29 12:00:00,2026-05-03,2026-05-07,8,4,0,1,1052.71,44,3502.35,0,Customs Hold,Delivered,4,0,3.327,2026-05
SHP-2026-02556,ORD-70436,SUP-009,WH-DAL-03,CAR-006,2026-05-17 08:00:00,2026-05-26,2026-05-25,8,9,1,1,4106.22,464,5866.4,0,,Delivered,-1,1,1.4287,2026-05
SHP-2026-02557,ORD-43719,SUP-039,WH-DXB-10,CAR-005,2026-06-09 15:00:00,2026-06-15,2026-06-15,6,6,1,1,4216.46,474,7333.84,0,,Delivered,0,1,1.7393,2026-06
SHP-2026-02558,ORD-76492,SUP-044,WH-FRA-05,CAR-005,2026-05-14 10:00:00,2026-05-24,2026-05-22,8,10,1,1,2852.58,383,5641.09,0,,Delivered,-2,1,1.9775,2026-05
SHP-2026-02559,ORD-83653,SUP-005,WH-CHI-02,CAR-002,2026-03-21 18:00:00,2026-03-24,2026-03-23,2,3,1,1,1195.89,276,4009.4,0,,Delivered,-1,1,3.3526,2026-03
SHP-2026-02560,ORD-60941,SUP-006,WH-TYO-08,CAR-008,2026-03-27 11:00:00,2026-04-05,2026-04-03,7,9,1,1,2986.67,404,6123.6,0,,Delivered,-2,1,2.0503,2026-04
SHP-2026-02561,ORD-61140,SUP-034,WH-DAL-03,CAR-008,2026-05-03 20:00:00,2026-05-11,2026-05-17,14,8,0,1,485.96,375,850.1,0,Documentation Error,Delivered,6,0,1.7493,2026-05
SHP-2026-02562,ORD-76678,SUP-011,WH-ROT-04,CAR-008,2026-01-30 12:00:00,2026-02-04,2026-02-03,4,5,1,1,1808.95,84,3034.48,0,,Delivered,-1,1,1.6775,2026-02
SHP-2026-02563,ORD-69686,SUP-035,WH-FRA-05,CAR-002,2026-01-02 08:00:00,2026-01-06,2026-01-04,2,4,1,1,2673.0,249,9822.72,0,,Delivered,-2,1,3.6748,2026-01
SHP-2026-02564,ORD-69171,SUP-039,WH-DXB-10,CAR-004,2026-04-02 13:00:00,2026-04-06,2026-04-06,4,4,1,1,2561.25,84,7278.89,0,,Delivered,0,1,2.8419,2026-04
SHP-2026-02565,ORD-56549,SUP-005,WH-FRA-05,CAR-002,2026-01-17 13:00:00,2026-01-20,2026-01-19,2,3,1,1,102.73,227,354.5,0,,Delivered,-1,1,3.4508,2026-01
SHP-2026-02566,ORD-11889,SUP-028,WH-SIN-07,CAR-008,2026-01-27 07:00:00,2026-02-01,2026-01-30,3,5,1,1,1347.9,115,2880.25,0,,Delivered,-2,1,2.1368,2026-01
SHP-2026-02567,ORD-93557,SUP-024,WH-SYD-09,CAR-001,2026-04-12 09:00:00,2026-04-14,2026-04-13,1,2,1,1,3162.44,95,8316.76,0,,Delivered,-1,1,2.6299,2026-04
SHP-2026-02568,ORD-20908,SUP-033,WH-SYD-09,CAR-003,2026-04-30 09:00:00,2026-05-20,2026-05-20,20,20,1,1,4001.49,277,3758.01,0,,Delivered,0,1,0.9392,2026-05
SHP-2026-02569,ORD-18395,SUP-015,WH-DAL-03,CAR-008,2026-04-20 11:00:00,2026-04-30,2026-04-28,8,10,1,1,1602.76,251,2832.17,0,,Delivered,-2,1,1.7671,2026-04
SHP-2026-02570,ORD-74232,SUP-002,WH-DXB-10,CAR-008,2026-05-21 10:00:00,2026-05-26,2026-05-25,4,5,1,1,3741.74,359,6374.02,0,,Delivered,-1,1,1.7035,2026-05
SHP-2026-02571,ORD-99709,SUP-049,WH-DXB-10,CAR-007,2026-02-23 16:00:00,2026-02-28,2026-02-28,5,5,1,1,2829.94,190,6651.26,0,,Delivered,0,1,2.3503,2026-02
SHP-2026-02572,ORD-32664,SUP-024,WH-SEA-01,CAR-001,2026-01-21 06:00:00,2026-01-23,2026-01-22,1,2,1,1,2443.06,75,5846.51,0,,Delivered,-1,1,2.3931,2026-01
SHP-2026-02573,ORD-79330,SUP-001,WH-ROT-04,CAR-001,2026-02-23 12:00:00,2026-02-25,2026-02-25,2,2,1,1,624.06,88,1523.86,0,,Delivered,0,1,2.4418,2026-02
SHP-2026-02574,ORD-85276,SUP-046,WH-ROT-04,CAR-001,2026-02-18 16:00:00,2026-02-22,2026-02-20,2,4,1,1,1272.23,179,3736.4,0,,Delivered,-2,1,2.9369,2026-02
SHP-2026-02575,ORD-65872,SUP-050,WH-CHI-02,CAR-007,2026-05-27 08:00:00,2026-05-29,2026-05-29,2,2,1,1,3926.84,123,9176.88,0,,Delivered,0,1,2.337,2026-05
SHP-2026-02576,ORD-12472,SUP-036,WH-DXB-10,CAR-007,2026-05-01 17:00:00,2026-05-05,2026-05-09,8,4,0,1,1181.36,139,2440.01,0,Weather Disruption,Delivered,4,0,2.0654,2026-05
SHP-2026-02577,ORD-95968,SUP-028,WH-SIN-07,CAR-002,2026-04-11 10:00:00,2026-04-16,2026-04-21,10,5,0,1,3560.07,24,11029.44,0,Carrier Breakdown,Delivered,5,0,3.0981,2026-04
SHP-2026-02578,ORD-25599,SUP-027,WH-CHI-02,CAR-008,2026-03-18 08:00:00,2026-03-26,2026-03-24,6,8,1,1,806.31,76,1344.11,0,,Delivered,-2,1,1.667,2026-03
SHP-2026-02579,ORD-53240,SUP-021,WH-LON-06,CAR-001,2026-01-05 16:00:00,2026-01-10,2026-01-08,3,5,1,1,1899.88,405,5209.74,0,,Delivered,-2,1,2.7421,2026-01
SHP-2026-02580,ORD-75957,SUP-024,WH-DAL-03,CAR-006,2026-02-10 17:00:00,2026-02-15,2026-02-15,5,5,1,1,2989.93,488,5354.45,0,,Delivered,0,1,1.7908,2026-02
SHP-2026-02581,ORD-75135,SUP-030,WH-SYD-09,CAR-004,2026-06-15 13:00:00,2026-06-19,2026-06-18,3,4,1,1,3343.76,445,10314.24,0,,Delivered,-1,1,3.0846,2026-06
SHP-2026-02582,ORD-52549,SUP-022,WH-SIN-07,CAR-003,2026-06-23 09:00:00,2026-07-20,2026-07-20,27,27,1,1,436.88,407,436.11,0,,Customs Processing,0,1,0.9982,2026-07
SHP-2026-02583,ORD-41189,SUP-012,WH-SYD-09,CAR-007,2026-04-29 13:00:00,2026-05-02,2026-05-02,3,3,1,1,416.93,282,904.92,0,,Delivered,0,1,2.1704,2026-05
SHP-2026-02584,ORD-18835,SUP-023,WH-SEA-01,CAR-005,2026-05-17 20:00:00,2026-05-27,2026-05-25,8,10,1,1,3428.58,438,6247.61,0,,Delivered,-2,1,1.8222,2026-05
SHP-2026-02585,ORD-57771,SUP-012,WH-FRA-05,CAR-003,2026-06-05 20:00:00,2026-06-26,2026-06-24,19,21,1,1,1511.72,161,1423.28,0,,Delivered,-2,1,0.9415,2026-06
SHP-2026-02586,ORD-21568,SUP-003,WH-DXB-10,CAR-003,2026-03-25 17:00:00,2026-04-24,2026-04-23,29,30,1,1,2021.15,316,1775.49,0,,Delivered,-1,1,0.8785,2026-04
SHP-2026-02587,ORD-52616,SUP-029,WH-CHI-02,CAR-004,2026-06-01 18:00:00,2026-06-04,2026-06-09,8,3,0,1,2131.42,236,6602.76,0,Carrier Breakdown,Delivered,5,0,3.0978,2026-06
SHP-2026-02588,ORD-55695,SUP-025,WH-CHI-02,CAR-002,2026-01-01 14:00:00,2026-01-05,2026-01-03,2,4,1,1,2118.16,418,7778.29,0,,Delivered,-2,1,3.6722,2026-01
SHP-2026-02589,ORD-45690,SUP-008,WH-DAL-03,CAR-003,2026-02-22 09:00:00,2026-03-18,2026-03-16,22,24,1,1,3506.99,478,2737.21,0,,Delivered,-2,1,0.7805,2026-03
SHP-2026-02590,ORD-85005,SUP-044,WH-TYO-08,CAR-007,2026-01-19 08:00:00,2026-01-22,2026-01-30,11,3,0,1,1787.35,69,3497.26,0,Carrier Breakdown,Delivered,8,0,1.9567,2026-01
SHP-2026-02591,ORD-37688,SUP-037,WH-DXB-10,CAR-008,2026-06-02 08:00:00,2026-06-09,2026-06-15,13,7,0,1,4210.93,448,9143.46,0,Port Congestion,Delivered,6,0,2.1714,2026-06
SHP-2026-02592,ORD-90579,SUP-048,WH-SYD-09,CAR-008,2026-05-19 20:00:00,2026-05-27,2026-05-27,8,8,1,1,2334.47,493,4837.73,0,,Delivered,0,1,2.0723,2026-05
SHP-2026-02593,ORD-84510,SUP-033,WH-SYD-09,CAR-007,2026-06-16 07:00:00,2026-06-20,2026-06-18,2,4,1,1,2129.98,36,4960.52,0,,Delivered,-2,1,2.3289,2026-06
SHP-2026-02594,ORD-46266,SUP-031,WH-SEA-01,CAR-001,2026-03-02 13:00:00,2026-03-06,2026-03-04,2,4,1,1,3830.96,344,11101.51,0,,Delivered,-2,1,2.8978,2026-03
SHP-2026-02595,ORD-86222,SUP-044,WH-LON-06,CAR-008,2026-06-14 16:00:00,2026-06-20,2026-06-19,5,6,1,1,1283.11,32,2741.68,0,,Delivered,-1,1,2.1367,2026-06
SHP-2026-02596,ORD-24303,SUP-009,WH-DAL-03,CAR-007,2026-04-09 16:00:00,2026-04-13,2026-04-13,4,4,1,1,1374.85,191,2989.9,0,,Delivered,0,1,2.1747,2026-04
SHP-2026-02597,ORD-93470,SUP-047,WH-SIN-07,CAR-001,2026-03-08 09:00:00,2026-03-12,2026-03-10,2,4,1,1,981.38,178,2604.83,0,,Delivered,-2,1,2.6543,2026-03
SHP-2026-02598,ORD-53236,SUP-030,WH-DXB-10,CAR-001,2026-06-05 17:00:00,2026-06-10,2026-06-09,4,5,1,1,2054.46,482,5672.16,0,,Delivered,-1,1,2.7609,2026-06
SHP-2026-02599,ORD-37592,SUP-025,WH-SIN-07,CAR-002,2026-05-03 14:00:00,2026-05-07,2026-05-07,4,4,1,1,4459.87,260,15251.81,0,,Delivered,0,1,3.4198,2026-05
SHP-2026-02600,ORD-93469,SUP-042,WH-SEA-01,CAR-008,2026-06-21 07:00:00,2026-07-01,2026-06-30,9,10,1,1,2122.33,460,3990.62,0,,In Transit,-1,1,1.8803,2026-06
SHP-2026-02601,ORD-75673,SUP-042,WH-LON-06,CAR-001,2026-06-10 06:00:00,2026-06-15,2026-06-15,5,5,1,1,1776.17,107,4121.05,0,,Delivered,0,1,2.3202,2026-06
SHP-2026-02602,ORD-15664,SUP-001,WH-LON-06,CAR-005,2026-03-02 20:00:00,2026-03-07,2026-03-05,3,5,1,1,2737.87,293,4498.86,0,,Delivered,-2,1,1.6432,2026-03
SHP-2026-02603,ORD-25581,SUP-006,WH-DAL-03,CAR-004,2026-02-05 20:00:00,2026-02-10,2026-02-10,5,5,1,1,2090.77,353,5403.76,0,,Delivered,0,1,2.5846,2026-02
SHP-2026-02604,ORD-90265,SUP-010,WH-FRA-05,CAR-008,2026-03-09 15:00:00,2026-03-18,2026-03-21,12,9,0,1,1143.22,48,2209.33,0,Customs Hold,Delivered,3,0,1.9326,2026-03
SHP-2026-02605,ORD-29503,SUP-038,WH-LON-06,CAR-001,2026-03-04 17:00:00,2026-03-08,2026-03-07,3,4,1,1,3142.13,31,9207.13,0,,Delivered,-1,1,2.9302,2026-03
SHP-2026-02606,ORD-71617,SUP-027,WH-SEA-01,CAR-001,2026-01-30 13:00:00,2026-02-03,2026-02-10,11,4,0,1,1231.34,194,3559.82,0,Carrier Breakdown,Delivered,7,0,2.891,2026-02
SHP-2026-02607,ORD-11870,SUP-050,WH-SIN-07,CAR-002,2026-02-10 07:00:00,2026-02-13,2026-02-11,1,3,1,1,464.93,254,1571.66,0,,Delivered,-2,1,3.3804,2026-02
SHP-2026-02608,ORD-96011,SUP-002,WH-SIN-07,CAR-006,2026-04-23 17:00:00,2026-04-30,2026-05-03,10,7,0,1,3918.4,287,6887.99,0,Customs Hold,Delivered,3,0,1.7579,2026-05
SHP-2026-02609,ORD-52446,SUP-025,WH-SEA-01,CAR-006,2026-03-17 10:00:00,2026-03-24,2026-03-23,6,7,1,1,1155.08,141,1561.63,0,,Delivered,-1,1,1.352,2026-03
SHP-2026-02610,ORD-98101,SUP-004,WH-LON-06,CAR-006,2026-02-02 12:00:00,2026-02-07,2026-02-06,4,5,1,1,79.45,403,125.08,0,,Delivered,-1,1,1.5743,2026-02
SHP-2026-02611,ORD-63878,SUP-015,WH-FRA-05,CAR-004,2026-06-15 08:00:00,2026-06-20,2026-06-20,5,5,1,1,2615.68,144,7346.07,0,,Delivered,0,1,2.8085,2026-06
SHP-2026-02612,ORD-65586,SUP-034,WH-SEA-01,CAR-001,2026-02-15 17:00:00,2026-02-18,2026-02-17,2,3,1,1,3257.88,437,9537.58,0,,Delivered,-1,1,2.9275,2026-02
SHP-2026-02613,ORD-89363,SUP-012,WH-DXB-10,CAR-001,2026-06-25 08:00:00,2026-06-28,2026-07-06,11,3,0,1,4272.59,215,11545.62,0,Carrier Breakdown,In Transit,8,0,2.7023,2026-07
SHP-2026-02614,ORD-14346,SUP-002,WH-SIN-07,CAR-008,2026-01-18 11:00:00,2026-01-27,2026-01-28,10,9,0,1,972.07,139,2076.18,0,Weather Disruption,Delivered,1,0,2.1358,2026-01
SHP-2026-02615,ORD-41151,SUP-039,WH-TYO-08,CAR-007,2026-05-02 20:00:00,2026-05-05,2026-05-04,2,3,1,1,861.33,342,1668.01,0,,Delivered,-1,1,1.9366,2026-05
SHP-2026-02616,ORD-72964,SUP-048,WH-ROT-04,CAR-002,2026-06-02 08:00:00,2026-06-07,2026-06-05,3,5,1,1,702.84,182,1962.52,0,,Delivered,-2,1,2.7923,2026-06
SHP-2026-02617,ORD-46664,SUP-012,WH-CHI-02,CAR-003,2026-04-17 06:00:00,2026-05-05,2026-05-05,18,18,1,1,3985.85,344,3568.46,0,,Delivered,0,1,0.8953,2026-05
SHP-2026-02618,ORD-31825,SUP-050,WH-DAL-03,CAR-008,2026-01-14 11:00:00,2026-01-20,2026-01-19,5,6,1,1,2234.93,465,4392.79,0,,Delivered,-1,1,1.9655,2026-01
SHP-2026-02619,ORD-48159,SUP-004,WH-SYD-09,CAR-003,2026-04-13 09:00:00,2026-05-03,2026-05-04,21,20,0,1,4414.79,305,3565.78,0,Weather Disruption,Delivered,1,0,0.8077,2026-05
SHP-2026-02620,ORD-12549,SUP-046,WH-FRA-05,CAR-007,2026-04-18 11:00:00,2026-04-22,2026-04-27,9,4,0,1,1867.17,223,4522.52,0,Port Congestion,Delivered,5,0,2.4221,2026-04
SHP-2026-02621,ORD-42847,SUP-029,WH-SIN-07,CAR-005,2026-02-09 17:00:00,2026-02-18,2026-02-17,8,9,1,1,837.13,241,1521.1,0,,Delivered,-1,1,1.817,2026-02
SHP-2026-02622,ORD-70050,SUP-036,WH-TYO-08,CAR-008,2026-05-18 10:00:00,2026-05-22,2026-05-20,2,4,1,1,3160.88,172,5741.06,0,,Delivered,-2,1,1.8163,2026-05
SHP-2026-02623,ORD-88477,SUP-006,WH-SEA-01,CAR-007,2026-02-06 20:00:00,2026-02-11,2026-02-11,5,5,1,1,2478.61,277,4926.71,0,,Delivered,0,1,1.9877,2026-02
SHP-2026-02624,ORD-74578,SUP-026,WH-DAL-03,CAR-003,2026-06-25 17:00:00,2026-07-14,2026-07-13,18,19,1,1,1194.35,10,1046.94,0,,In Transit,-1,1,0.8766,2026-07
SHP-2026-02625,ORD-62614,SUP-003,WH-SYD-09,CAR-007,2026-03-27 12:00:00,2026-04-01,2026-04-01,5,5,1,1,3587.3,439,6947.85,0,,Delivered,0,1,1.9368,2026-04
SHP-2026-02626,ORD-32832,SUP-031,WH-SIN-07,CAR-005,2026-05-28 19:00:00,2026-06-03,2026-06-03,6,6,1,1,2124.64,469,3930.46,0,,Delivered,0,1,1.8499,2026-06
SHP-2026-02627,ORD-21107,SUP-036,WH-FRA-05,CAR-003,2026-06-25 11:00:00,2026-07-16,2026-07-14,19,21,1,1,3101.24,214,2438.25,0,,Delivered,-2,1,0.7862,2026-07
SHP-2026-02628,ORD-77428,SUP-040,WH-DXB-10,CAR-002,2026-05-23 16:00:00,2026-05-27,2026-05-25,2,4,1,1,2007.96,70,7340.69,0,,Delivered,-2,1,3.6558,2026-05
SHP-2026-02629,ORD-17630,SUP-007,WH-SIN-07,CAR-008,2026-04-04 08:00:00,2026-04-08,2026-04-06,2,4,1,1,510.4,251,1118.66,0,,Delivered,-2,1,2.1917,2026-04
SHP-2026-02630,ORD-64038,SUP-015,WH-FRA-05,CAR-004,2026-04-19 14:00:00,2026-04-23,2026-04-21,2,4,1,1,1737.92,341,5014.81,0,,Delivered,-2,1,2.8855,2026-04
SHP-2026-02631,ORD-23911,SUP-021,WH-CHI-02,CAR-001,2026-01-18 07:00:00,2026-01-20,2026-01-19,1,2,1,1,4166.93,250,9345.02,0,,Delivered,-1,1,2.2427,2026-01
SHP-2026-02632,ORD-40099,SUP-002,WH-TYO-08,CAR-006,2026-02-15 06:00:00,2026-02-21,2026-02-27,12,6,0,1,2565.79,400,3652.56,0,Carrier Breakdown,Delivered,6,0,1.4236,2026-02
SHP-2026-02633,ORD-94989,SUP-003,WH-DXB-10,CAR-003,2026-01-21 06:00:00,2026-02-18,2026-02-17,27,28,1,1,1671.91,318,1545.2,0,,Delivered,-1,1,0.9242,2026-02
SHP-2026-02634,ORD-31888,SUP-041,WH-TYO-08,CAR-006,2026-02-28 19:00:00,2026-03-08,2026-03-06,6,8,1,1,3908.45,393,7013.69,0,,Delivered,-2,1,1.7945,2026-03
SHP-2026-02635,ORD-63013,SUP-025,WH-LON-06,CAR-003,2026-06-19 16:00:00,2026-07-17,2026-07-15,26,28,1,1,1197.72,38,1114.3,0,,Delivered,-2,1,0.9304,2026-07
SHP-2026-02636,ORD-90295,SUP-023,WH-FRA-05,CAR-002,2026-02-24 13:00:00,2026-02-28,2026-03-06,10,4,0,1,4057.03,132,15074.67,0,Weather Disruption,Delivered,6,0,3.7157,2026-03
SHP-2026-02637,ORD-59377,SUP-028,WH-ROT-04,CAR-008,2026-04-12 17:00:00,2026-04-20,2026-04-18,6,8,1,1,2755.27,68,5167.57,0,,Delivered,-2,1,1.8755,2026-04
SHP-2026-02638,ORD-49095,SUP-022,WH-SEA-01,CAR-006,2026-05-08 18:00:00,2026-05-12,2026-05-11,3,4,1,1,1390.24,419,2288.04,0,,Delivered,-1,1,1.6458,2026-05
SHP-2026-02639,ORD-54224,SUP-034,WH-DXB-10,CAR-007,2026-05-11 07:00:00,2026-05-15,2026-05-13,2,4,1,1,205.13,499,395.23,0,,Delivered,-2,1,1.9267,2026-05
SHP-2026-02640,ORD-83117,SUP-011,WH-SYD-09,CAR-007,2026-03-14 17:00:00,2026-03-16,2026-03-15,1,2,1,1,1186.94,299,2490.61,0,,Delivered,-1,1,2.0983,2026-03
SHP-2026-02641,ORD-17438,SUP-012,WH-SIN-07,CAR-004,2026-03-08 11:00:00,2026-03-11,2026-03-10,2,3,1,1,3328.04,471,8071.29,0,,Delivered,-1,1,2.4252,2026-03
SHP-2026-02642,ORD-52140,SUP-045,WH-SYD-09,CAR-006,2026-01-19 14:00:00,2026-01-25,2026-01-24,5,6,1,1,4041.95,352,6565.58,0,,Delivered,-1,1,1.6244,2026-01
SHP-2026-02643,ORD-69501,SUP-011,WH-DXB-10,CAR-004,2026-01-20 09:00:00,2026-01-24,2026-01-23,3,4,1,1,574.14,36,1641.75,0,,Delivered,-1,1,2.8595,2026-01
SHP-2026-02644,ORD-74925,SUP-045,WH-ROT-04,CAR-005,2026-05-17 06:00:00,2026-05-27,2026-05-30,13,10,0,1,2972.05,89,5334.12,0,Customs Hold,Delivered,3,0,1.7948,2026-05
SHP-2026-02645,ORD-23366,SUP-022,WH-DAL-03,CAR-001,2026-03-26 10:00:00,2026-03-29,2026-03-27,1,3,1,1,3920.34,481,11316.12,0,,Delivered,-2,1,2.8865,2026-03
SHP-2026-02646,ORD-32872,SUP-005,WH-DXB-10,CAR-003,2026-03-14 13:00:00,2026-04-11,2026-04-09,26,28,1,0,2452.25,207,2155.4,1,,Delivered,-2,0,0.8789,2026-04
SHP-2026-02647,ORD-54033,SUP-030,WH-DXB-10,CAR-004,2026-01-27 13:00:00,2026-01-31,2026-01-31,4,4,1,1,408.69,244,1093.34,0,,Delivered,0,1,2.6752,2026-01
SHP-2026-02648,ORD-75987,SUP-018,WH-SYD-09,CAR-001,2026-03-30 18:00:00,2026-04-02,2026-04-02,3,3,1,1,1936.01,439,5498.73,0,,Delivered,0,1,2.8402,2026-04
SHP-2026-02649,ORD-48654,SUP-038,WH-SYD-09,CAR-008,2026-05-19 14:00:00,2026-05-26,2026-05-25,6,7,1,1,1354.71,142,2503.25,0,,Delivered,-1,1,1.8478,2026-05
SHP-2026-02650,ORD-10427,SUP-018,WH-CHI-02,CAR-004,2026-01-02 07:00:00,2026-01-05,2026-01-03,1,3,1,1,4460.5,222,13860.12,0,,Delivered,-2,1,3.1073,2026-01
SHP-2026-02651,ORD-42662,SUP-012,WH-LON-06,CAR-007,2026-06-28 13:00:00,2026-07-02,2026-07-02,4,4,1,1,4446.03,138,10031.57,0,,Delivered,0,1,2.2563,2026-07
SHP-2026-02652,ORD-97697,SUP-008,WH-DXB-10,CAR-001,2026-02-09 19:00:00,2026-02-13,2026-02-11,2,4,1,1,1324.23,319,3206.67,0,,Delivered,-2,1,2.4215,2026-02
SHP-2026-02653,ORD-18139,SUP-008,WH-LON-06,CAR-007,2026-01-18 11:00:00,2026-01-23,2026-01-22,4,5,1,1,655.66,481,1293.85,0,,Delivered,-1,1,1.9734,2026-01
SHP-2026-02654,ORD-27109,SUP-043,WH-TYO-08,CAR-001,2026-04-18 11:00:00,2026-04-22,2026-04-21,3,4,1,1,4356.71,27,9933.61,0,,Delivered,-1,1,2.2801,2026-04
